route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
SKA3,2023_2024_946089,2023_2024_946089,,30762/3 SKA3,,,,
SKA2,2023_2024_944711,2023_2024_944711,,39578 SKA2,,,,
SKA1,2023_2024_441354,2023_2024_441354,,33208/9 SKA1,,,,
SKA2,2023_2024_945646,2023_2024_945646,,39525 SKA2,,,,
SKA1,2023_2024_930331,2023_2024_930331,,33260/1 SKA1,,,,
SKA1,2023_2024_931392,2023_2024_931392,,33230/1 SKA1,,,,
SKA1,2023_2024_444819,2023_2024_444819,,33200/1 SKA1,,,,
SKA2,2023_2024_448112,2023_2024_448112,,39515 SKA2,,,,
SKA2,2023_2024_445294,2023_2024_445294,,39523 SKA2,,,,
SKA2,2023_2024_946767,2023_2024_946767,,39509 SKA2,,,,
SKA1,2023_2024_441378,2023_2024_441378,,33258/9 SKA1,,,,
SKA2,2023_2024_441723,2023_2024_441723,,23863 SKA2,,,,
SKA2,2023_2024_441839,2023_2024_441839,,39505 SKA2,,,,
SKA3,2023_2024_443968,2023_2024_443968,,33482/3 SKA3,,,,
SKA2,2023_2024_1116273,2023_2024_1116273,,32566 SKA2,,,,
SKA1,2023_2024_444873,2023_2024_444873,,33240/1 SKA1,,,,
SKA3,2023_2024_945638,2023_2024_945638,,30778/9 SKA3,,,,
SKA2,2023_2024_443998,2023_2024_443998,,32800 SKA2,,,,
SKA3,2023_2024_945727,2023_2024_945727,,30702/3 SKA3,,,,
SKA3,2023_2024_943308,2023_2024_943308,,33482/3 SKA3,,,,
SKA3,2023_2024_445117,2023_2024_445117,,30708/9 SKA3,,,,
SKA2,2023_2024_1116417,2023_2024_1116417,,39582 SKA2,,,,
SKA2,2023_2024_1116846,2023_2024_1116846,,39517 SKA2,,,,
SKA3,2023_2024_945031,2023_2024_945031,,30714/5 SKA3,,,,
SKA3,2023_2024_945049,2023_2024_945049,,30772/3 SKA3,,,,
SKA2,2023_2024_1116762,2023_2024_1116762,,33853 SKA2,,,,
SKA1,2023_2024_441399,2023_2024_441399,,33318/9 SKA1,,,,
SKA1,2023_2024_930762,2023_2024_930762,,33258/9 SKA1,,,,
HUBAL,2023_2024_946442,2023_2024_946442,,33142 HUBAL,,,,
SKA3,2023_2024_945690,2023_2024_945690,,30750/1 SKA3,,,,
DUNAJEC,2023_2024_944812,2023_2024_944812,,33127 DUNAJEC,,,,
SKA2,2023_2024_1116206,2023_2024_1116206,,39558 SKA2,,,,
SKA3,2023_2024_931100,2023_2024_931100,,33431 SKA3,,,,
SKA1,2023_2024_930700,2023_2024_930700,,33216/7 SKA1,,,,
SKA1,2023_2024_931169,2023_2024_931169,,33226/7 SKA1,,,,
SKA2,2023_2024_443873,2023_2024_443873,,39584 SKA2,,,,
SKA2,2023_2024_946829,2023_2024_946829,,33861 SKA2,,,,
SKA2,2023_2024_945253,2023_2024_945253,,23855 SKA2,,,,
SKA3,2023_2024_945896,2023_2024_945896,,30738/9 SKA3,,,,
SKA2,2023_2024_1116411,2023_2024_1116411,,39582 SKA2,,,,
SKA1,2023_2024_930276,2023_2024_930276,,33320/1 SKA1,,,,
SKA1,2023_2024_930150,2023_2024_930150,,33264 SKA1,,,,
SKA2,2023_2024_1116660,2023_2024_1116660,,32576 SKA2,,,,
SKA2,2023_2024_1116376,2023_2024_1116376,,23863 SKA2,,,,
SKA1,2023_2024_444835,2023_2024_444835,,33352/3 SKA1,,,,
SKA1,2023_2024_444999,2023_2024_444999,,33322/3 SKA1,,,,
SKA3,2023_2024_945425,2023_2024_945425,,30730/1 SKA3,,,,
SKA2,2023_2024_1116499,2023_2024_1116499,,33869 SKA2,,,,
SKA3,2023_2024_945805,2023_2024_945805,,30766/7 SKA3,,,,
JASKÓŁKA,2023_2024_946162,2023_2024_946162,,33131 JASKÓŁKA,,,,
SKA2,2023_2024_943726,2023_2024_943726,,39584 SKA2,,,,
SKA3,2023_2024_946133,2023_2024_946133,,33474/5 SKA3,,,,
SKA2,2023_2024_930939,2023_2024_930939,,23843 SKA2,,,,
SKA1,2023_2024_930133,2023_2024_930133,,33344/5 SKA1,,,,
SKA2,2023_2024_1114922,2023_2024_1114922,,23841 SKA2,,,,
SKA1,2023_2024_930963,2023_2024_930963,,33218/9 SKA1,,,,
SKA2,2023_2024_1116513,2023_2024_1116513,,39535 SKA2,,,,
SKA2,2023_2024_945220,2023_2024_945220,,23855 SKA2,,,,
SKA2,2023_2024_945209,2023_2024_945209,,23855 SKA2,,,,
SKA1,2023_2024_930617,2023_2024_930617,,33202/3 SKA1,,,,
SKA1,2023_2024_931363,2023_2024_931363,,33222/3 SKA1,,,,
SKA2,2023_2024_1116764,2023_2024_1116764,,33853 SKA2,,,,
SKA2,2023_2024_442141,2023_2024_442141,,33869 SKA2,,,,
SKA3,2023_2024_946125,2023_2024_946125,,30768/9 SKA3,,,,
SKA3,2023_2024_945729,2023_2024_945729,,30758/9 SKA3,,,,
SKA1,2023_2024_931145,2023_2024_931145,,33310/1 SKA1,,,,
SKA1,2023_2024_441423,2023_2024_441423,,33358 SKA1,,,,
SKA1,2023_2024_441622,2023_2024_441622,,33238/9 SKA1,,,,
SKA3,2023_2024_448312,2023_2024_448312,,30788/9 SKA3,,,,
SKA3,2023_2024_946733,2023_2024_946733,,33462 SKA3,,,,
SKA2,2023_2024_1116544,2023_2024_1116544,,39537 SKA2,,,,
SKA2,2023_2024_946858,2023_2024_946858,,33816 SKA2,,,,
SKA1,2023_2024_930342,2023_2024_930342,,33264 SKA1,,,,
SKA2,2023_2024_448154,2023_2024_448154,,39584 SKA2,,,,
SKA2,2023_2024_943703,2023_2024_943703,,33810 SKA2,,,,
SKA1,2023_2024_930284,2023_2024_930284,,33220/1 SKA1,,,,
SKA2,2023_2024_1116477,2023_2024_1116477,,39574 SKA2,,,,
SKA1,2023_2024_441613,2023_2024_441613,,33230/1 SKA1,,,,
SKA1,2023_2024_941471,2023_2024_941471,,33322/3 SKA1,,,,
SKA1,2023_2024_930691,2023_2024_930691,,33303 SKA1,,,,
SKA2,2023_2024_944532,2023_2024_944532,,39531 SKA2,,,,
SKA2,2023_2024_1116456,2023_2024_1116456,,39519 SKA2,,,,
SKA2,2023_2024_1116908,2023_2024_1116908,,32832 SKA2,,,,
SKA3,2023_2024_943312,2023_2024_943312,,33482/3 SKA3,,,,
SKA3,2023_2024_945620,2023_2024_945620,,33472/3 SKA3,,,,
SKA3,2023_2024_448337,2023_2024_448337,,33478 SKA3,,,,
SKA2,2023_2024_1116672,2023_2024_1116672,,23871 SKA2,,,,
SKA1,2023_2024_930746,2023_2024_930746,,33232/3 SKA1,,,,
SKA2,2023_2024_441631,2023_2024_441631,,32828 SKA2,,,,
SKA3,2023_2024_1118542,2023_2024_1118542,,33476 SKA3,,,,
SKA2,2023_2024_1116397,2023_2024_1116397,,39527 SKA2,,,,
SKA3,2023_2024_945624,2023_2024_945624,,33472/3 SKA3,,,,
SKA1,2023_2024_930347,2023_2024_930347,,33371 SKA1,,,,
SKA2,2023_2024_1116548,2023_2024_1116548,,39537 SKA2,,,,
SKA2,2023_2024_943708,2023_2024_943708,,33810 SKA2,,,,
SKA3,2023_2024_941451,2023_2024_941451,,33450 SKA3,,,,
DUNAJEC,2023_2024_944861,2023_2024_944861,,33127 DUNAJEC,,,,
KML,2023_2024_946419,2023_2024_946419,,33584/5 KML,,,,
SKA3,2023_2024_945753,2023_2024_945753,,30766/7 SKA3,,,,
SKA3,2023_2024_931315,2023_2024_931315,,33450 SKA3,,,,
SKA3,2023_2024_946064,2023_2024_946064,,30754/5 SKA3,,,,
SKA3,2023_2024_946216,2023_2024_946216,,30754/5 SKA3,,,,
SKA3,2023_2024_931322,2023_2024_931322,,33450 SKA3,,,,
SKA1,2023_2024_941507,2023_2024_941507,,33354 SKA1,,,,
SKA1,2023_2024_441343,2023_2024_441343,,33266 SKA1,,,,
SKA2,2023_2024_1116602,2023_2024_1116602,,23859 SKA2,,,,
SKA2,2023_2024_1116677,2023_2024_1116677,,23871 SKA2,,,,
SKA3,2023_2024_943441,2023_2024_943441,,30714/5 SKA3,,,,
SKA3,2023_2024_448363,2023_2024_448363,,33458 SKA3,,,,
SKA2,2023_2024_945649,2023_2024_945649,,39580 SKA2,,,,
SKA3,2023_2024_945670,2023_2024_945670,,30738/9 SKA3,,,,
SKA2,2023_2024_946850,2023_2024_946850,,33816 SKA2,,,,
SKA2,2023_2024_943759,2023_2024_943759,,23849 SKA2,,,,
DUNAJEC,2023_2024_944865,2023_2024_944865,,33127 DUNAJEC,,,,
SKA3,2023_2024_946337,2023_2024_946337,,30768/9 SKA3,,,,
SKA2,2023_2024_945876,2023_2024_945876,,39525 SKA2,,,,
SKA3,2023_2024_945801,2023_2024_945801,,30766/7 SKA3,,,,
SKA2,2023_2024_1116585,2023_2024_1116585,,32808 SKA2,,,,
SKA3,2023_2024_943323,2023_2024_943323,,33424/5 SKA3,,,,
SKA3,2023_2024_931324,2023_2024_931324,,33450 SKA3,,,,
SKA3,2023_2024_945786,2023_2024_945786,,30766/7 SKA3,,,,
SKA2,2023_2024_1116383,2023_2024_1116383,,23863 SKA2,,,,
SKA2,2023_2024_1116512,2023_2024_1116512,,39535 SKA2,,,,
SKA2,2023_2024_931411,2023_2024_931411,,32828 SKA2,,,,
SKA3,2023_2024_943869,2023_2024_943869,,33417 SKA3,,,,
SKA1,2023_2024_441407,2023_2024_441407,,33334/5 SKA1,,,,
SKA2,2023_2024_1116675,2023_2024_1116675,,23871 SKA2,,,,
SKA3,2023_2024_944800,2023_2024_944800,,30718/9 SKA3,,,,
SKA3,2023_2024_944807,2023_2024_944807,,30776/7 SKA3,,,,
SKA3,2023_2024_444166,2023_2024_444166,,33464 SKA3,,,,
SKA2,2023_2024_943200,2023_2024_943200,,33865 SKA2,,,,
SKA3,2023_2024_943791,2023_2024_943791,,33417 SKA3,,,,
SKA1,2023_2024_930699,2023_2024_930699,,33316/7 SKA1,,,,
SKA2,2023_2024_1116906,2023_2024_1116906,,32832 SKA2,,,,
SKA2,2023_2024_945384,2023_2024_945384,,23855 SKA2,,,,
SKA2,2023_2024_1116520,2023_2024_1116520,,39535 SKA2,,,,
SKA2,2023_2024_1116900,2023_2024_1116900,,32832 SKA2,,,,
LUXTORPEDA,2023_2024_591240,2023_2024_591240,,39146 LUXTORPEDA,,,,
SKA3,2023_2024_1118539,2023_2024_1118539,,33404/5 SKA3,,,,
SKA2,2023_2024_1114930,2023_2024_1114930,,23841 SKA2,,,,
SKA1,2023_2024_930163,2023_2024_930163,,33264 SKA1,,,,
SKA3,2023_2024_945705,2023_2024_945705,,30702/3 SKA3,,,,
SKA1,2023_2024_444995,2023_2024_444995,,33206/7 SKA1,,,,
SKA1,2023_2024_930976,2023_2024_930976,,33326/7 SKA1,,,,
SKA1,2023_2024_444833,2023_2024_444833,,33344/5 SKA1,,,,
SKA3,2023_2024_943460,2023_2024_943460,,30772/3 SKA3,,,,
SKA2,2023_2024_1116504,2023_2024_1116504,,33869 SKA2,,,,
SKA2,2023_2024_943777,2023_2024_943777,,39562 SKA2,,,,
SKA3,2023_2024_943432,2023_2024_943432,,30714/5 SKA3,,,,
SKA3,2023_2024_943690,2023_2024_943690,,33462 SKA3,,,,
SKA3,2023_2024_945894,2023_2024_945894,,30738/9 SKA3,,,,
SKA3,2023_2024_946313,2023_2024_946313,,30768/9 SKA3,,,,
SKA2,2023_2024_1116714,2023_2024_1116714,,33865 SKA2,,,,
SKA3,2023_2024_943991,2023_2024_943991,,30774/5 SKA3,,,,
SKA2,2023_2024_943757,2023_2024_943757,,23849 SKA2,,,,
SKA3,2023_2024_931237,2023_2024_931237,,33431 SKA3,,,,
SKA2,2023_2024_1116289,2023_2024_1116289,,32566 SKA2,,,,
SKA1,2023_2024_930717,2023_2024_930717,,33224/5 SKA1,,,,
SKA2,2023_2024_1116522,2023_2024_1116522,,39535 SKA2,,,,
SKA2,2023_2024_931205,2023_2024_931205,,39533 SKA2,,,,
SKA1,2023_2024_931171,2023_2024_931171,,33334/5 SKA1,,,,
SKA1,2023_2024_930188,2023_2024_930188,,33266 SKA1,,,,
SKA1,2023_2024_930624,2023_2024_930624,,33316/7 SKA1,,,,
SKA2,2023_2024_1116559,2023_2024_1116559,,39552 SKA2,,,,
SKA3,2023_2024_943947,2023_2024_943947,,33468 SKA3,,,,
SKA2,2023_2024_1116655,2023_2024_1116655,,39521 SKA2,,,,
SKA2,2023_2024_945406,2023_2024_945406,,39568 SKA2,,,,
SKA1,2023_2024_444856,2023_2024_444856,,33308/9 SKA1,,,,
SKA3,2023_2024_945867,2023_2024_945867,,30778/9 SKA3,,,,
SKA1,2023_2024_930708,2023_2024_930708,,33216/7 SKA1,,,,
SKA2,2023_2024_1116581,2023_2024_1116581,,39560 SKA2,,,,
SKA1,2023_2024_930958,2023_2024_930958,,33218/9 SKA1,,,,
SKA3,2023_2024_448327,2023_2024_448327,,33401 SKA3,,,,
SKA1,2023_2024_445003,2023_2024_445003,,33338/9 SKA1,,,,
SKA2,2023_2024_1116374,2023_2024_1116374,,23863 SKA2,,,,
SKA1,2023_2024_444996,2023_2024_444996,,33314/5 SKA1,,,,
SKA2,2023_2024_945361,2023_2024_945361,,32556 SKA2,,,,
SKA2,2023_2024_1116590,2023_2024_1116590,,32808 SKA2,,,,
SKA3,2023_2024_943670,2023_2024_943670,,33401 SKA3,,,,
SKA2,2023_2024_1116902,2023_2024_1116902,,32832 SKA2,,,,
SKA3,2023_2024_946238,2023_2024_946238,,30754/5 SKA3,,,,
SKA1,2023_2024_930998,2023_2024_930998,,33234/5 SKA1,,,,
SKA2,2023_2024_1116765,2023_2024_1116765,,33853 SKA2,,,,
SKA3,2023_2024_444718,2023_2024_444718,,30754/5 SKA3,,,,
SKA1,2023_2024_930190,2023_2024_930190,,33266 SKA1,,,,
SKA3,2023_2024_943685,2023_2024_943685,,33462 SKA3,,,,
SKA3,2023_2024_945594,2023_2024_945594,,30766/7 SKA3,,,,
SKA3,2023_2024_943305,2023_2024_943305,,33418/9 SKA3,,,,
SKA2,2023_2024_930938,2023_2024_930938,,23843 SKA2,,,,
SKA3,2023_2024_444664,2023_2024_444664,,30758/9 SKA3,,,,
SKA3,2023_2024_931233,2023_2024_931233,,33431 SKA3,,,,
SKA2,2023_2024_1116562,2023_2024_1116562,,39552 SKA2,,,,
SKA3,2023_2024_931328,2023_2024_931328,,33450 SKA3,,,,
SKA2,2023_2024_442112,2023_2024_442112,,39554 SKA2,,,,
SKA1,2023_2024_941498,2023_2024_941498,,33230/1 SKA1,,,,
SKA2,2023_2024_943171,2023_2024_943171,,39515 SKA2,,,,
SKA3,2023_2024_444113,2023_2024_444113,,30774/5 SKA3,,,,
SKA3,2023_2024_944810,2023_2024_944810,,30776/7 SKA3,,,,
MOŚCICKI,2023_2024_945281,2023_2024_945281,,33125 MOŚCICKI,,,,
SKA3,2023_2024_946304,2023_2024_946304,,30768/9 SKA3,,,,
SKA1,2023_2024_930697,2023_2024_930697,,33208/9 SKA1,,,,
SKA3,2023_2024_931230,2023_2024_931230,,33431 SKA3,,,,
SKA2,2023_2024_931206,2023_2024_931206,,39588 SKA2,,,,
SKA3,2023_2024_944668,2023_2024_944668,,30716/7 SKA3,,,,
SKA2,2023_2024_1116274,2023_2024_1116274,,32566 SKA2,,,,
SKA3,2023_2024_931082,2023_2024_931082,,33431 SKA3,,,,
SKA3,2023_2024_941443,2023_2024_941443,,33450 SKA3,,,,
SKA1,2023_2024_930147,2023_2024_930147,,33368/9 SKA1,,,,
SKA1,2023_2024_445009,2023_2024_445009,,33354 SKA1,,,,
SKA3,2023_2024_946302,2023_2024_946302,,30710/1 SKA3,,,,
SKA3,2023_2024_945818,2023_2024_945818,,33472/3 SKA3,,,,
SKA2,2023_2024_1116225,2023_2024_1116225,,39511 SKA2,,,,
SKA3,2023_2024_943480,2023_2024_943480,,33424/5 SKA3,,,,
SKA1,2023_2024_444823,2023_2024_444823,,33312/3 SKA1,,,,
SKA2,2023_2024_931415,2023_2024_931415,,32828 SKA2,,,,
SKA3,2023_2024_945992,2023_2024_945992,,30754/5 SKA3,,,,
SKA2,2023_2024_1116412,2023_2024_1116412,,39582 SKA2,,,,
SKA3,2023_2024_946402,2023_2024_946402,,30780/1 SKA3,,,,
SKA2,2023_2024_1116601,2023_2024_1116601,,23859 SKA2,,,,
SKA3,2023_2024_944474,2023_2024_944474,,30782/3 SKA3,,,,
SKA1,2023_2024_931199,2023_2024_931199,,33358 SKA1,,,,
SKA3,2023_2024_943692,2023_2024_943692,,33462 SKA3,,,,
SKA1,2023_2024_941497,2023_2024_941497,,33330/1 SKA1,,,,
SKA3,2023_2024_946110,2023_2024_946110,,30768/9 SKA3,,,,
SKA2,2023_2024_443627,2023_2024_443627,,33853 SKA2,,,,
SKA3,2023_2024_944649,2023_2024_944649,,33407 SKA3,,,,
SKA3,2023_2024_448306,2023_2024_448306,,30732/3 SKA3,,,,
SKA3,2023_2024_945477,2023_2024_945477,,30736/7 SKA3,,,,
SKA3,2023_2024_943687,2023_2024_943687,,33462 SKA3,,,,
SKA1,2023_2024_930057,2023_2024_930057,,33220/1 SKA1,,,,
SKA3,2023_2024_943440,2023_2024_943440,,30714/5 SKA3,,,,
SKA3,2023_2024_945429,2023_2024_945429,,30730/1 SKA3,,,,
SKA1,2023_2024_930745,2023_2024_930745,,33232/3 SKA1,,,,
SKA2,2023_2024_1116458,2023_2024_1116458,,39519 SKA2,,,,
SKA2,2023_2024_1116514,2023_2024_1116514,,39535 SKA2,,,,
SKA1,2023_2024_930269,2023_2024_930269,,33212/3 SKA1,,,,
SKA3,2023_2024_943325,2023_2024_943325,,33424/5 SKA3,,,,
SKA2,2023_2024_945359,2023_2024_945359,,32556 SKA2,,,,
SKA1,2023_2024_930130,2023_2024_930130,,33236/7 SKA1,,,,
SKA3,2023_2024_946722,2023_2024_946722,,33401 SKA3,,,,
SKA2,2023_2024_946769,2023_2024_946769,,39509 SKA2,,,,
SKA3,2023_2024_945925,2023_2024_945925,,30754/5 SKA3,,,,
SKA2,2023_2024_1116603,2023_2024_1116603,,23859 SKA2,,,,
SKA3,2023_2024_946262,2023_2024_946262,,30704/5 SKA3,,,,
SKA1,2023_2024_930026,2023_2024_930026,,33301 SKA1,,,,
SKA2,2023_2024_448404,2023_2024_448404,,23849 SKA2,,,,
SKA3,2023_2024_945845,2023_2024_945845,,33472/3 SKA3,,,,
SKA2,2023_2024_943784,2023_2024_943784,,39562 SKA2,,,,
SKA3,2023_2024_943427,2023_2024_943427,,33464 SKA3,,,,
SKA1,2023_2024_931388,2023_2024_931388,,33330/1 SKA1,,,,
SKA3,2023_2024_943471,2023_2024_943471,,33419 SKA3,,,,
SKA3,2023_2024_944650,2023_2024_944650,,33407 SKA3,,,,
SKA1,2023_2024_931398,2023_2024_931398,,33238/9 SKA1,,,,
SKA3,2023_2024_941452,2023_2024_941452,,33450 SKA3,,,,
SKA2,2023_2024_943705,2023_2024_943705,,33810 SKA2,,,,
BELIANSKY EXPRESS,2023_2024_98305,2023_2024_98305,,8361 BELIANSKY EXPRESS,,,,
SKA3,2023_2024_945745,2023_2024_945745,,30708/9 SKA3,,,,
SKA1,2023_2024_444871,2023_2024_444871,,33232/3 SKA1,,,,
SKA3,2023_2024_945775,2023_2024_945775,,30766/7 SKA3,,,,
SKA2,2023_2024_1116905,2023_2024_1116905,,32832 SKA2,,,,
SKA2,2023_2024_945418,2023_2024_945418,,39576 SKA2,,,,
SKA3,2023_2024_946365,2023_2024_946365,,30768/9 SKA3,,,,
SKA3,2023_2024_945884,2023_2024_945884,,30738/9 SKA3,,,,
SKA3,2023_2024_931228,2023_2024_931228,,33431 SKA3,,,,
SKA3,2023_2024_945946,2023_2024_945946,,30754/5 SKA3,,,,
DUNAJEC,2023_2024_445267,2023_2024_445267,,33127 DUNAJEC,,,,
SKA3,2023_2024_444545,2023_2024_444545,,33404/5 SKA3,,,,
SKA1,2023_2024_444857,2023_2024_444857,,33208/9 SKA1,,,,
SKA2,2023_2024_931131,2023_2024_931131,,23843 SKA2,,,,
SKA3,2023_2024_946235,2023_2024_946235,,30754/5 SKA3,,,,
SKA3,2023_2024_943794,2023_2024_943794,,33417 SKA3,,,,
SKA2,2023_2024_1116911,2023_2024_1116911,,32832 SKA2,,,,
SKA2,2023_2024_946831,2023_2024_946831,,33861 SKA2,,,,
SKA1,2023_2024_931371,2023_2024_931371,,33222/3 SKA1,,,,
SKA3,2023_2024_946394,2023_2024_946394,,33474/5 SKA3,,,,
SKA3,2023_2024_946391,2023_2024_946391,,33474/5 SKA3,,,,
SKA2,2023_2024_946791,2023_2024_946791,,39564 SKA2,,,,
SKA1,2023_2024_930151,2023_2024_930151,,33264 SKA1,,,,
SKA1,2023_2024_930049,2023_2024_930049,,33212/3 SKA1,,,,
SKA3,2023_2024_946920,2023_2024_946920,,30788/9 SKA3,,,,
SKA2,2023_2024_448461,2023_2024_448461,,39568 SKA2,,,,
SKA3,2023_2024_443952,2023_2024_443952,,33418/9 SKA3,,,,
SKA2,2023_2024_943149,2023_2024_943149,,23847 SKA2,,,,
LUXTORPEDA,2023_2024_594412,2023_2024_594412,,39145 LUXTORPEDA,,,,
SKA3,2023_2024_946381,2023_2024_946381,,33474/5 SKA3,,,,
SKA3,2023_2024_946013,2023_2024_946013,,30754/5 SKA3,,,,
SKA1,2023_2024_930686,2023_2024_930686,,33366/7 SKA1,,,,
SKA2,2023_2024_1116473,2023_2024_1116473,,39574 SKA2,,,,
SKA2,2023_2024_1116414,2023_2024_1116414,,39582 SKA2,,,,
SKA1,2023_2024_930319,2023_2024_930319,,33252/3 SKA1,,,,
SKA1,2023_2024_444886,2023_2024_444886,,33262 SKA1,,,,
SKA1,2023_2024_930662,2023_2024_930662,,33332/3 SKA1,,,,
SKA2,2023_2024_1116272,2023_2024_1116272,,32566 SKA2,,,,
SKA1,2023_2024_931160,2023_2024_931160,,33326/7 SKA1,,,,
DUNAJEC,2023_2024_944643,2023_2024_944643,,33136 DUNAJEC,,,,
SKA2,2023_2024_1116284,2023_2024_1116284,,32566 SKA2,,,,
SKA3,2023_2024_944942,2023_2024_944942,,33404/5 SKA3,,,,
SKA2,2023_2024_1116488,2023_2024_1116488,,39574 SKA2,,,,
SKA1,2023_2024_444841,2023_2024_444841,,33260/1 SKA1,,,,
SKA3,2023_2024_945763,2023_2024_945763,,30766/7 SKA3,,,,
SKA2,2023_2024_1116673,2023_2024_1116673,,23871 SKA2,,,,
SKA3,2023_2024_943954,2023_2024_943954,,30716/7 SKA3,,,,
SKA2,2023_2024_944012,2023_2024_944012,,39523 SKA2,,,,
SKA2,2023_2024_442113,2023_2024_442113,,39554 SKA2,,,,
SKA2,2023_2024_443872,2023_2024_443872,,39529 SKA2,,,,
SKA2,2023_2024_1116205,2023_2024_1116205,,39558 SKA2,,,,
SKA1,2023_2024_930633,2023_2024_930633,,33324/5 SKA1,,,,
SKA3,2023_2024_946898,2023_2024_946898,,30732/3 SKA3,,,,
SKA2,2023_2024_946811,2023_2024_946811,,33810 SKA2,,,,
SKA3,2023_2024_945761,2023_2024_945761,,30766/7 SKA3,,,,
SKA3,2023_2024_945937,2023_2024_945937,,30754/5 SKA3,,,,
SKA1,2023_2024_930303,2023_2024_930303,,33328/9 SKA1,,,,
SKA1,2023_2024_930079,2023_2024_930079,,33220/1 SKA1,,,,
SKA2,2023_2024_943780,2023_2024_943780,,39562 SKA2,,,,
SKA2,2023_2024_460078,2023_2024_460078,,32834 SKA2,,,,
SKA1,2023_2024_941501,2023_2024_941501,,33238/9 SKA1,,,,
SKA2,2023_2024_448285,2023_2024_448285,,33857 SKA2,,,,
SKA2,2023_2024_1116868,2023_2024_1116868,,39572 SKA2,,,,
SKA2,2023_2024_1116580,2023_2024_1116580,,39560 SKA2,,,,
SKA2,2023_2024_943160,2023_2024_943160,,39515 SKA2,,,,
SKA2,2023_2024_931227,2023_2024_931227,,39588 SKA2,,,,
SKA2,2023_2024_1118465,2023_2024_1118465,,39511 SKA2,,,,
SKA1,2023_2024_931348,2023_2024_931348,,33214/5 SKA1,,,,
SKA3,2023_2024_945999,2023_2024_945999,,30754/5 SKA3,,,,
SKA2,2023_2024_441441,2023_2024_441441,,39533 SKA2,,,,
SKA2,2023_2024_1116696,2023_2024_1116696,,39570 SKA2,,,,
SKA2,2023_2024_1116523,2023_2024_1116523,,39535 SKA2,,,,
SKA2,2023_2024_448270,2023_2024_448270,,33806 SKA2,,,,
SKA1,2023_2024_931393,2023_2024_931393,,33338/9 SKA1,,,,
SKA3,2023_2024_931067,2023_2024_931067,,33431 SKA3,,,,
SKA3,2023_2024_945736,2023_2024_945736,,30758/9 SKA3,,,,
SKA2,2023_2024_1114924,2023_2024_1114924,,23841 SKA2,,,,
SKA3,2023_2024_944887,2023_2024_944887,,33460 SKA3,,,,
SKA1,2023_2024_930630,2023_2024_930630,,33216/7 SKA1,,,,
SKA2,2023_2024_943185,2023_2024_943185,,39570 SKA2,,,,
SKA3,2023_2024_444575,2023_2024_444575,,33476 SKA3,,,,
SKA1,2023_2024_930695,2023_2024_930695,,33308/9 SKA1,,,,
SKA3,2023_2024_946345,2023_2024_946345,,30768/9 SKA3,,,,
SKA2,2023_2024_1116457,2023_2024_1116457,,39519 SKA2,,,,
SKA1,2023_2024_930309,2023_2024_930309,,33336/7 SKA1,,,,
SKA2,2023_2024_1116761,2023_2024_1116761,,33853 SKA2,,,,
SKA3,2023_2024_931112,2023_2024_931112,,33431 SKA3,,,,
SKA3,2023_2024_943452,2023_2024_943452,,30772/3 SKA3,,,,
SKA3,2023_2024_946283,2023_2024_946283,,30762/3 SKA3,,,,
SKA2,2023_2024_944480,2023_2024_944480,,39531 SKA2,,,,
SKA1,2023_2024_930031,2023_2024_930031,,33301 SKA1,,,,
SKA3,2023_2024_944652,2023_2024_944652,,33407 SKA3,,,,
SKA1,2023_2024_441626,2023_2024_441626,,33246/7 SKA1,,,,
SKA3,2023_2024_945964,2023_2024_945964,,30754/5 SKA3,,,,
SKA1,2023_2024_930099,2023_2024_930099,,33328/9 SKA1,,,,
SKA2,2023_2024_1116546,2023_2024_1116546,,39537 SKA2,,,,
SKA2,2023_2024_442116,2023_2024_442116,,39519 SKA2,,,,
SKA3,2023_2024_943464,2023_2024_943464,,33419 SKA3,,,,
SKA2,2023_2024_944488,2023_2024_944488,,39586 SKA2,,,,
SKA3,2023_2024_946292,2023_2024_946292,,30710/1 SKA3,,,,
SKA3,2023_2024_946227,2023_2024_946227,,30754/5 SKA3,,,,
SKA1,2023_2024_441349,2023_2024_441349,,33202/3 SKA1,,,,
SKA3,2023_2024_946016,2023_2024_946016,,30754/5 SKA3,,,,
SKA1,2023_2024_441374,2023_2024_441374,,33254/5 SKA1,,,,
SKA2,2023_2024_945278,2023_2024_945278,,39568 SKA2,,,,
SKA2,2023_2024_1116536,2023_2024_1116536,,39537 SKA2,,,,
SKA1,2023_2024_930181,2023_2024_930181,,33371 SKA1,,,,
SKA3,2023_2024_946251,2023_2024_946251,,30754/5 SKA3,,,,
BELIANSKY EXPRESS,2023_2024_609151,2023_2024_609151,,8360 BELIANSKY EXPRESS,,,,
SKA3,2023_2024_945923,2023_2024_945923,,30754/5 SKA3,,,,
HUBAL,2023_2024_963076,2023_2024_963076,,33142 HUBAL,,,,
SKA2,2023_2024_946799,2023_2024_946799,,33810 SKA2,,,,
SKA3,2023_2024_945830,2023_2024_945830,,33472/3 SKA3,,,,
SKA1,2023_2024_930636,2023_2024_930636,,33324/5 SKA1,,,,
SKA1,2023_2024_930962,2023_2024_930962,,33218/9 SKA1,,,,
SKA2,2023_2024_1116506,2023_2024_1116506,,33869 SKA2,,,,
